file,width,height,size
23059.jpg,1083.0,1000.0,1083000.0
23060.jpg,1206.0,900.0,1085400.0
23061.jpg,928.0,1200.0,1113600.0
23062.jpg,970.0,1200.0,1164000.0
23063.jpg,1091.0,1200.0,1309200.0
23064.jpg,1064.0,1200.0,1276800.0
23065.jpg,1500.0,742.0,1113000.0
23066.jpg,1100.0,1136.0,1249600.0
23067.jpg,1137.0,1100.0,1250700.0
23068.jpg,1437.0,900.0,1293300.0
23069.jpg,1130.0,1000.0,1130000.0
23070.jpg,1314.0,900.0,1182600.0
23071.jpg,605.0,1400.0,847000.0
23072.jpg,644.0,1500.0,966000.0
23073.jpg,815.0,1200.0,978000.0
23074.jpg,1400.0,1038.0,1453200.0
23075.jpg,1300.0,967.0,1257100.0
23076.jpg,1051.0,1400.0,1471400.0
23077.jpg,936.0,1440.0,1347840.0
23078.jpg,729.0,1400.0,1020600.0
23079.jpg,1164.0,1174.0,1366536.0
23080.jpg,1200.0,921.0,1105200.0
23081.jpg,450.0,1236.0,556200.0
23082.jpg,1026.0,1300.0,1333800.0
23083.jpg,900.0,1266.0,1139400.0
23084.jpg,1374.0,1000.0,1374000.0
23085.jpg,1200.0,860.0,1032000.0
23086.jpg,900.0,1200.0,1080000.0
23087.jpg,1400.0,707.0,989800.0
23088.jpg,600.0,1351.0,810600.0
23089.jpg,691.0,1600.0,1105600.0
23090.jpg,1235.0,950.0,1173250.0
23091.jpg,900.0,1202.0,1081800.0
23092.jpg,1020.0,1350.0,1377000.0
23093.jpg,1000.0,1256.0,1256000.0
23094.jpg,1260.0,1200.0,1512000.0
23095.jpg,850.0,965.0,820250.0
23096.jpg,947.0,637.0,603239.0
23097.jpg,918.0,1200.0,1101600.0
23098.jpg,650.0,1286.0,835900.0
23099.jpg,714.0,1400.0,999600.0
23100.jpg,1436.0,928.0,1332608.0
23101.jpg,1023.0,1062.0,1086426.0
23102.jpg,720.0,1400.0,1008000.0
23103.jpg,719.0,1400.0,1006600.0
23104.jpg,900.0,1056.0,950400.0
23105.jpg,800.0,1233.0,986400.0
23106.jpg,1300.0,938.0,1219400.0
23107.jpg,900.0,1209.0,1088100.0
23108.jpg,1232.0,900.0,1108800.0
23109.jpg,1200.0,820.0,984000.0
23110.jpg,1241.0,900.0,1116900.0
23111.jpg,1112.0,1100.0,1223200.0
23112.jpg,1000.0,1128.0,1128000.0
23113.jpg,927.0,1200.0,1112400.0
23114.jpg,1000.0,1170.0,1170000.0
23115.jpg,908.0,1200.0,1089600.0
23116.jpg,731.0,1500.0,1096500.0
23117.jpg,742.0,1500.0,1113000.0
23118.jpg,900.0,1203.0,1082700.0
23119.jpg,1300.0,1027.0,1335100.0
23120.jpg,563.0,840.0,472920.0
23121.jpg,617.0,850.0,524450.0
23122.jpg,616.0,1400.0,862400.0
23123.jpg,920.0,1187.0,1092040.0
23124.jpg,959.0,1100.0,1054900.0
23125.jpg,761.0,1200.0,913200.0
23126.jpg,1000.0,1411.0,1411000.0
23127.jpg,898.0,1200.0,1077600.0
23128.jpg,1156.0,802.0,927112.0
23129.jpg,1356.0,900.0,1220400.0
23130.jpg,1300.0,856.0,1112800.0
23131.jpg,924.0,1200.0,1108800.0
23132.jpg,1000.0,1169.0,1169000.0
23133.jpg,1000.0,1190.0,1190000.0
23134.jpg,1022.0,1200.0,1226400.0
23135.jpg,1037.0,800.0,829600.0
23136.jpg,1426.0,1000.0,1426000.0
23137.jpg,1000.0,1197.0,1197000.0
23138.jpg,1000.0,1176.0,1176000.0
23139.jpg,1000.0,1367.0,1367000.0
23140.jpg,1000.0,1187.0,1187000.0
23141.jpg,807.0,1400.0,1129800.0
23142.jpg,702.0,1200.0,842400.0
23143.jpg,900.0,1085.0,976500.0
23144.jpg,1050.0,727.0,763350.0
23145.jpg,1271.0,900.0,1143900.0
23146.jpg,1066.0,1200.0,1279200.0
23147.jpg,750.0,1174.0,880500.0
23148.jpg,931.0,1200.0,1117200.0
23149.jpg,825.0,1400.0,1155000.0
23150.jpg,1000.0,1221.0,1221000.0
23151.jpg,1000.0,1140.0,1140000.0
23152.jpg,940.0,1200.0,1128000.0
23153.jpg,903.0,1200.0,1083600.0
23154.jpg,1400.0,800.0,1120000.0
23155.jpg,928.0,1200.0,1113600.0
23156.jpg,1028.0,850.0,873800.0
23157.jpg,1164.0,1100.0,1280400.0
23158.jpg,422.0,1500.0,633000.0
23159.jpg,761.0,1200.0,913200.0
23160.jpg,926.0,1100.0,1018600.0
23161.jpg,750.0,1400.0,1050000.0
23162.jpg,900.0,1154.0,1038600.0
23163.jpg,1000.0,1385.0,1385000.0
23164.jpg,1400.0,922.0,1290800.0
23165.jpg,917.0,1100.0,1008700.0
23166.jpg,900.0,1073.0,965700.0
23167.jpg,1000.0,1202.0,1202000.0
23168.jpg,900.0,997.0,897300.0
23169.jpg,1200.0,1024.0,1228800.0
23170.jpg,1200.0,1005.0,1206000.0
23171.jpg,1000.0,1168.0,1168000.0
23172.jpg,900.0,1043.0,938700.0
23173.jpg,922.0,1100.0,1014200.0
23174.jpg,874.0,1100.0,961400.0
23175.jpg,700.0,989.0,692300.0
23176.jpg,791.0,1100.0,870100.0
23177.jpg,1028.0,900.0,925200.0
23178.jpg,1107.0,900.0,996300.0
23179.jpg,1101.0,900.0,990900.0
23180.jpg,850.0,1076.0,914600.0
23181.jpg,1500.0,750.0,1125000.0
23182.jpg,815.0,1500.0,1222500.0
23183.jpg,829.0,1500.0,1243500.0
23184.jpg,1124.0,1000.0,1124000.0
23185.jpg,815.0,1006.0,819890.0
23186.jpg,804.0,1100.0,884400.0
23187.jpg,900.0,1285.0,1156500.0
23188.jpg,1200.0,1008.0,1209600.0
23189.jpg,1134.0,1000.0,1134000.0
23190.jpg,922.0,1200.0,1106400.0
23191.jpg,900.0,1502.0,1351800.0
23192.jpg,400.0,1564.0,625600.0
23193.jpg,400.0,1289.0,515600.0
23194.jpg,710.0,1250.0,887500.0
23195.jpg,1337.0,1050.0,1403850.0
23196.jpg,1070.0,850.0,909500.0
23197.jpg,1047.0,1400.0,1465800.0
23198.jpg,1200.0,1457.0,1748400.0
23199.jpg,631.0,1300.0,820300.0
23200.jpg,900.0,1222.0,1099800.0
23201.jpg,913.0,1500.0,1369500.0
23202.jpg,935.0,1200.0,1122000.0
23203.jpg,1300.0,1002.0,1302600.0
23204.jpg,1217.0,1000.0,1217000.0
23205.jpg,1297.0,1000.0,1297000.0
23206.jpg,900.0,1145.0,1030500.0
23207.jpg,1100.0,1038.0,1141800.0
23208.jpg,1147.0,1100.0,1261700.0
23209.jpg,1000.0,1326.0,1326000.0
23210.jpg,1100.0,1039.0,1142900.0
23211.jpg,1001.0,1200.0,1201200.0
23212.jpg,1100.0,1056.0,1161600.0
23213.jpg,1148.0,1100.0,1262800.0
23214.jpg,1100.0,1052.0,1157200.0
23215.jpg,1148.0,1100.0,1262800.0
23216.jpg,1100.0,1046.0,1150600.0
23217.jpg,1200.0,959.0,1150800.0
23218.jpg,1100.0,1047.0,1151700.0
23219.jpg,1140.0,1100.0,1254000.0
23220.jpg,1100.0,1057.0,1162700.0
23221.jpg,1144.0,1100.0,1258400.0
23222.jpg,1100.0,1049.0,1153900.0
23223.jpg,1170.0,1100.0,1287000.0
23224.jpg,1100.0,1063.0,1169300.0
23225.jpg,1179.0,1100.0,1296900.0
23226.jpg,700.0,1103.0,772100.0
23227.jpg,1514.0,1000.0,1514000.0
23228.jpg,1118.0,1400.0,1565200.0
23229.jpg,1639.0,450.0,737550.0
23230.jpg,1428.0,900.0,1285200.0
23231.jpg,1523.0,900.0,1370700.0
23232.jpg,1046.0,1100.0,1150600.0
23233.jpg,900.0,1203.0,1082700.0
23234.jpg,916.0,1200.0,1099200.0
23235.jpg,1300.0,516.0,670800.0
23236.jpg,800.0,1875.0,1500000.0
23237.jpg,1011.0,1200.0,1213200.0
23256.jpg,648.0,900.0,583200.0
23260.jpg,552.0,794.0,438288.0
23261.jpg,742.0,890.0,660380.0
23263.jpg,672.0,850.0,571200.0
23264.jpg,798.0,1000.0,798000.0
23267.jpg,1100.0,1031.0,1134100.0
23268.jpg,800.0,1458.0,1166400.0
23269.jpg,957.0,904.0,865128.0
23270.jpg,700.0,1300.0,910000.0
23271.jpg,920.0,1250.0,1150000.0
23273.jpg,793.0,1085.0,860405.0
23274.jpg,800.0,1080.0,864000.0
23275.jpg,670.0,1201.0,804670.0
23276.jpg,1000.0,1312.0,1312000.0
23277.jpg,1400.0,1047.0,1465800.0
23279.jpg,800.0,1047.0,837600.0
23280.jpg,900.0,1095.0,985500.0
23282.jpg,900.0,1550.0,1395000.0
23283.jpg,1000.0,1210.0,1210000.0
23286.jpg,1244.0,864.0,1074816.0
23287.jpg,1051.0,650.0,683150.0
23288.jpg,900.0,548.0,493200.0
23296.jpg,1354.0,900.0,1218600.0
23298.jpg,868.0,1200.0,1041600.0
23299.jpg,853.0,1255.0,1070515.0
23300.jpg,1146.0,987.0,1131102.0
23301.jpg,1400.0,1114.0,1559600.0
23302.jpg,1126.0,1400.0,1576400.0
23303.jpg,800.0,1646.0,1316800.0
23304.jpg,600.0,1360.0,816000.0
23305.jpg,700.0,1375.0,962500.0
23306.jpg,1383.0,700.0,968100.0
23307.jpg,700.0,952.0,666400.0
23308.jpg,700.0,934.0,653800.0
23309.jpg,800.0,1162.0,929600.0
23310.jpg,705.0,900.0,634500.0
23311.jpg,700.0,909.0,636300.0
23312.jpg,865.0,1100.0,951500.0
23313.jpg,1024.0,1300.0,1331200.0
23318.jpg,1082.0,700.0,757400.0
23319.jpg,1113.0,680.0,756840.0
23320.jpg,1402.0,900.0,1261800.0
23321.jpg,1108.0,720.0,797760.0
23322.jpg,751.0,1050.0,788550.0
23323.jpg,1096.0,720.0,789120.0
23324.jpg,1088.0,770.0,837760.0
23325.jpg,1150.0,749.0,861350.0
23326.jpg,1200.0,668.0,801600.0
23327.jpg,1216.0,795.0,966720.0
23329.jpg,1430.0,900.0,1287000.0
23330.jpg,698.0,900.0,628200.0
23331.jpg,1026.0,602.0,617652.0
23332.jpg,1057.0,700.0,739900.0
23333.jpg,1409.0,917.0,1292053.0
23334.jpg,1230.0,800.0,984000.0
23335.jpg,1400.0,921.0,1289400.0
23336.jpg,1174.0,778.0,913372.0
23341.jpg,961.0,1255.0,1206055.0
23352.jpg,1103.0,1400.0,1544200.0
23353.jpg,1003.0,1252.0,1255756.0
23355.jpg,868.0,1200.0,1041600.0
23356.jpg,1563.0,1000.0,1563000.0
23361.jpg,636.0,1100.0,699600.0
23362.jpg,900.0,1215.0,1093500.0
23363.jpg,1081.0,1150.0,1243150.0
23364.jpg,1083.0,1150.0,1245450.0
23365.jpg,1096.0,1150.0,1260400.0
23366.jpg,1200.0,897.0,1076400.0
23367.jpg,1090.0,1150.0,1253500.0
23368.jpg,1200.0,913.0,1095600.0
23369.jpg,1083.0,1150.0,1245450.0
23370.jpg,1083.0,1150.0,1245450.0
23371.jpg,1074.0,1150.0,1235100.0
23372.jpg,748.0,1081.0,808588.0
23379.jpg,948.0,1255.0,1189740.0
23380.jpg,1100.0,1269.0,1395900.0
23381.jpg,1012.0,1200.0,1214400.0
23382.jpg,1265.0,800.0,1012000.0
23383.jpg,1396.0,1000.0,1396000.0
23384.jpg,1134.0,860.0,975240.0
23385.jpg,1196.0,859.0,1027364.0
23386.jpg,1223.0,819.0,1001637.0
23387.jpg,1223.0,842.0,1029766.0
23388.jpg,1225.0,813.0,995925.0
23389.jpg,1130.0,896.0,1012480.0
23390.jpg,916.0,646.0,591736.0
23391.jpg,1090.0,860.0,937400.0
23392.jpg,1074.0,758.0,814092.0
23393.jpg,1014.0,772.0,782808.0
23394.jpg,1001.0,763.0,763763.0
23395.jpg,1219.0,922.0,1123918.0
23396.jpg,1133.0,861.0,975513.0
23397.jpg,1140.0,860.0,980400.0
23398.jpg,954.0,660.0,629640.0
23399.jpg,968.0,749.0,725032.0
23400.jpg,1438.0,1100.0,1581800.0
23401.jpg,1110.0,846.0,939060.0
23402.jpg,1300.0,926.0,1203800.0
23404.jpg,1075.0,811.0,871825.0
23405.jpg,904.0,1132.0,1023328.0
23406.jpg,1143.0,797.0,910971.0
23407.jpg,1223.0,922.0,1127606.0
23408.jpg,1030.0,648.0,667440.0
23410.jpg,1407.0,989.0,1391523.0
23411.jpg,1420.0,1125.0,1597500.0
23412.jpg,1438.0,560.0,805280.0
23413.jpg,1473.0,560.0,824880.0
23414.jpg,852.0,1170.0,996840.0
23415.jpg,782.0,1080.0,844560.0
23416.jpg,500.0,1450.0,725000.0
23417.jpg,1056.0,750.0,792000.0
23421.jpg,850.0,1305.0,1109250.0
23423.jpg,717.0,1000.0,717000.0
23426.jpg,700.0,959.0,671300.0
23428.jpg,1507.0,800.0,1205600.0
23438.jpg,1097.0,883.0,968651.0
23442.jpg,872.0,1071.0,933912.0
23443.jpg,985.0,1200.0,1182000.0
23445.jpg,1070.0,790.0,845300.0
23446.jpg,1063.0,761.0,808943.0
23447.jpg,727.0,900.0,654300.0
23448.jpg,1100.0,749.0,823900.0
23449.jpg,1100.0,667.0,733700.0
23450.jpg,1000.0,1275.0,1275000.0
23451.jpg,710.0,920.0,653200.0
23452.jpg,800.0,1138.0,910400.0
23453.jpg,1126.0,933.0,1050558.0
23454.jpg,781.0,936.0,731016.0
23456.jpg,1000.0,1220.0,1220000.0
23460.jpg,1034.0,1300.0,1344200.0
23462.jpg,702.0,893.0,626886.0
23466.jpg,1221.0,1000.0,1221000.0
23468.jpg,973.0,1200.0,1167600.0
23469.jpg,920.0,1145.0,1053400.0
23470.jpg,1400.0,968.0,1355200.0
23471.jpg,1388.0,900.0,1249200.0
23474.jpg,1203.0,800.0,962400.0
23475.jpg,1199.0,767.0,919633.0
23476.jpg,1409.0,650.0,915850.0
23477.jpg,1179.0,1002.0,1181358.0
23478.jpg,1137.0,1000.0,1137000.0
23480.jpg,811.0,1000.0,811000.0
23481.jpg,647.0,900.0,582300.0
23483.jpg,1236.0,900.0,1112400.0
23485.jpg,820.0,1009.0,827380.0
23488.jpg,650.0,1536.0,998400.0
23489.jpg,900.0,970.0,873000.0
23490.jpg,1400.0,537.0,751800.0
23491.jpg,1200.0,1067.0,1280400.0
23492.jpg,650.0,1351.0,878150.0
23493.jpg,617.0,820.0,505940.0
23494.jpg,634.0,1020.0,646680.0
23495.jpg,772.0,1224.0,944928.0
23503.jpg,1100.0,822.0,904200.0
23504.jpg,1402.0,700.0,981400.0
23509.jpg,668.0,900.0,601200.0
23510.jpg,715.0,1000.0,715000.0
23511.jpg,579.0,883.0,511257.0
23512.jpg,420.0,600.0,252000.0
23513.jpg,650.0,910.0,591500.0
23514.jpg,1162.0,700.0,813400.0
23516.jpg,1009.0,1200.0,1210800.0
23517.jpg,900.0,1150.0,1035000.0
23518.jpg,1342.0,1100.0,1476200.0
23519.jpg,1356.0,1100.0,1491600.0
23520.jpg,1006.0,1200.0,1207200.0
23521.jpg,764.0,1700.0,1298800.0
23522.jpg,640.0,480.0,307200.0
23523.jpg,457.0,1174.0,536518.0
23524.jpg,610.0,640.0,390400.0
23525.jpg,860.0,1159.0,996740.0
23526.jpg,832.0,1196.0,995072.0
23527.jpg,1062.0,1300.0,1380600.0
23528.jpg,581.0,779.0,452599.0
23529.jpg,694.0,1028.0,713432.0
23530.jpg,565.0,847.0,478555.0
23531.jpg,773.0,1500.0,1159500.0
23532.jpg,573.0,830.0,475590.0
23533.jpg,1227.0,510.0,625770.0
23534.jpg,1000.0,1218.0,1218000.0
23535.jpg,971.0,1300.0,1262300.0
23536.jpg,1000.0,1223.0,1223000.0
23537.jpg,1285.0,1000.0,1285000.0
23538.jpg,700.0,1286.0,900200.0
23539.jpg,600.0,1453.0,871800.0
23540.jpg,1007.0,1200.0,1208400.0
23541.jpg,1000.0,1380.0,1380000.0
23542.jpg,900.0,908.0,817200.0
23543.jpg,1139.0,500.0,569500.0
23544.jpg,797.0,848.0,675856.0
23545.jpg,644.0,886.0,570584.0
23546.jpg,837.0,1030.0,862110.0
23547.jpg,816.0,1300.0,1060800.0
23548.jpg,900.0,1131.0,1017900.0
23549.jpg,922.0,1150.0,1060300.0
23550.jpg,729.0,1300.0,947700.0
23551.jpg,744.0,1000.0,744000.0
23552.jpg,751.0,1000.0,751000.0
23553.jpg,1715.0,601.0,1030715.0
23554.jpg,2025.0,700.0,1417500.0
23555.jpg,1167.0,900.0,1050300.0
23556.jpg,2166.0,700.0,1516200.0
23557.jpg,524.0,789.0,413436.0
23558.jpg,800.0,1485.0,1188000.0
23559.jpg,616.0,868.0,534688.0
23560.jpg,529.0,790.0,417910.0
23561.jpg,900.0,1300.0,1170000.0
23562.jpg,1049.0,800.0,839200.0
23563.jpg,1058.0,800.0,846400.0
23564.jpg,1300.0,902.0,1172600.0
23565.jpg,475.0,1006.0,477850.0
23566.jpg,620.0,897.0,556140.0
23567.jpg,1000.0,1374.0,1374000.0
23568.jpg,800.0,1321.0,1056800.0
23569.jpg,572.0,1028.0,588016.0
23570.jpg,1226.0,1200.0,1471200.0
23571.jpg,825.0,831.0,685575.0
23572.jpg,1217.0,1200.0,1460400.0
23574.jpg,1000.0,1228.0,1228000.0
23575.jpg,1177.0,800.0,941600.0
23576.jpg,855.0,1500.0,1282500.0
23577.jpg,1001.0,1300.0,1301300.0
23578.jpg,1100.0,1351.0,1486100.0
23579.jpg,1013.0,1300.0,1316900.0
23580.jpg,1000.0,1206.0,1206000.0
23581.jpg,1000.0,1207.0,1207000.0
23582.jpg,1647.0,1000.0,1647000.0
23583.jpg,1300.0,836.0,1086800.0
23584.jpg,1000.0,1407.0,1407000.0
23585.jpg,1011.0,882.0,891702.0
23586.jpg,1203.0,1300.0,1563900.0
23588.jpg,654.0,1500.0,981000.0
23589.jpg,820.0,1300.0,1066000.0
23593.jpg,1171.0,1400.0,1639400.0
23594.jpg,1100.0,1144.0,1258400.0
23595.jpg,800.0,731.0,584800.0
23596.jpg,1000.0,1271.0,1271000.0
23597.jpg,671.0,982.0,658922.0
23598.jpg,604.0,644.0,388976.0
23599.jpg,850.0,1169.0,993650.0
23600.jpg,600.0,1531.0,918600.0
23601.jpg,858.0,688.0,590304.0
23602.jpg,769.0,1700.0,1307300.0
23603.jpg,620.0,1074.0,665880.0
23604.jpg,1002.0,1200.0,1202400.0
23605.jpg,1100.0,1401.0,1541100.0
23606.jpg,1009.0,1200.0,1210800.0
23607.jpg,1010.0,1200.0,1212000.0
23608.jpg,1016.0,1200.0,1219200.0
23609.jpg,1027.0,1200.0,1232400.0
23610.jpg,920.0,654.0,601680.0
23611.jpg,1011.0,1200.0,1213200.0
23612.jpg,1002.0,1200.0,1202400.0
23613.jpg,1012.0,1200.0,1214400.0
23614.jpg,918.0,1001.0,918918.0
23615.jpg,1000.0,1283.0,1283000.0
23616.jpg,948.0,660.0,625680.0
23617.jpg,759.0,1600.0,1214400.0
23618.jpg,1112.0,1400.0,1556800.0
23619.jpg,1000.0,1204.0,1204000.0
23620.jpg,1022.0,1200.0,1226400.0
23621.jpg,1236.0,900.0,1112400.0
23622.jpg,1000.0,1267.0,1267000.0
23623.jpg,900.0,1256.0,1130400.0
23624.jpg,1000.0,1202.0,1202000.0
23625.jpg,900.0,1082.0,973800.0
23626.jpg,1500.0,635.0,952500.0
23627.jpg,943.0,1200.0,1131600.0
23628.jpg,952.0,1200.0,1142400.0
23629.jpg,568.0,524.0,297632.0
23630.jpg,861.0,1100.0,947100.0
23631.jpg,900.0,1229.0,1106100.0
23632.jpg,1000.0,1205.0,1205000.0
23633.jpg,1007.0,1200.0,1208400.0
23634.jpg,1444.0,900.0,1299600.0
23635.jpg,1200.0,851.0,1021200.0
23636.jpg,882.0,1265.0,1115730.0
23637.jpg,909.0,1300.0,1181700.0
23638.jpg,800.0,1149.0,919200.0
23639.jpg,758.0,1064.0,806512.0
23640.jpg,1001.0,1200.0,1201200.0
23641.jpg,940.0,1200.0,1128000.0
23642.jpg,700.0,1506.0,1054200.0
23643.jpg,723.0,1500.0,1084500.0
23644.jpg,1259.0,800.0,1007200.0
23645.jpg,1000.0,1018.0,1018000.0
23646.jpg,520.0,700.0,364000.0
23647.jpg,816.0,1500.0,1224000.0
23649.jpg,781.0,1500.0,1171500.0
23650.jpg,670.0,1628.0,1090760.0
23651.jpg,736.0,1600.0,1177600.0
23663.jpg,1300.0,905.0,1176500.0
23667.jpg,805.0,931.0,749455.0
23669.jpg,1286.0,900.0,1157400.0
23672.jpg,1024.0,839.0,859136.0
23673.jpg,1002.0,1000.0,1002000.0
23674.jpg,713.0,920.0,655960.0
23676.jpg,1101.0,801.0,881901.0
23678.jpg,860.0,1066.0,916760.0
23679.jpg,810.0,1011.0,818910.0
23680.jpg,1400.0,720.0,1008000.0
23681.jpg,872.0,870.0,758640.0
23682.jpg,741.0,1030.0,763230.0
23683.jpg,589.0,1280.0,753920.0
23684.jpg,745.0,1035.0,771075.0
23685.jpg,890.0,884.0,786760.0
23686.jpg,1524.0,750.0,1143000.0
23687.jpg,890.0,870.0,774300.0
23688.jpg,579.0,1301.0,753279.0
23689.jpg,583.0,1300.0,757900.0
23690.jpg,620.0,1423.0,882260.0
23691.jpg,1000.0,1287.0,1287000.0
23692.jpg,1145.0,920.0,1053400.0
23693.jpg,775.0,1080.0,837000.0
23694.jpg,757.0,1007.0,762299.0
23695.jpg,1058.0,730.0,772340.0
23696.jpg,707.0,1036.0,732452.0
23697.jpg,872.0,1100.0,959200.0
23698.jpg,1300.0,839.0,1090700.0
23699.jpg,1200.0,1243.0,1491600.0
23700.jpg,1420.0,700.0,994000.0
23701.jpg,991.0,760.0,753160.0
23702.jpg,996.0,772.0,768912.0
23703.jpg,762.0,970.0,739140.0
23704.jpg,844.0,1200.0,1012800.0
23705.jpg,727.0,1050.0,763350.0
23706.jpg,778.0,950.0,739100.0
23708.jpg,806.0,1050.0,846300.0
23709.jpg,800.0,1109.0,887200.0
23710.jpg,850.0,1087.0,923950.0
23711.jpg,1000.0,1023.0,1023000.0
23712.jpg,900.0,1129.0,1016100.0
23714.jpg,700.0,995.0,696500.0
23717.jpg,803.0,1255.0,1007765.0
23718.jpg,984.0,1200.0,1180800.0
23719.jpg,710.0,1122.0,796620.0
23721.jpg,900.0,1214.0,1092600.0
23722.jpg,830.0,1002.0,831660.0
23723.jpg,1064.0,899.0,956536.0
23724.jpg,1150.0,939.0,1079850.0
23732.jpg,1700.0,433.0,736100.0
23733.jpg,701.0,1100.0,771100.0
23734.jpg,706.0,1100.0,776600.0
23735.jpg,706.0,1100.0,776600.0
23736.jpg,886.0,1400.0,1240400.0
23737.jpg,913.0,1400.0,1278200.0
23738.jpg,1250.0,783.0,978750.0
23748.jpg,950.0,1061.0,1007950.0
23749.jpg,751.0,850.0,638350.0
23750.jpg,721.0,1050.0,757050.0
23751.jpg,679.0,1000.0,679000.0
23766.jpg,829.0,1200.0,994800.0
23767.jpg,576.0,1400.0,806400.0
23768.jpg,810.0,985.0,797850.0
23769.jpg,768.0,1200.0,921600.0
23770.jpg,543.0,1200.0,651600.0
23771.jpg,595.0,1200.0,714000.0
23772.jpg,751.0,1200.0,901200.0
23773.jpg,667.0,848.0,565616.0
23774.jpg,722.0,970.0,700340.0
23775.jpg,751.0,1200.0,901200.0
23776.jpg,903.0,719.0,649257.0
23777.jpg,823.0,1049.0,863327.0
23778.jpg,601.0,1200.0,721200.0
23779.jpg,638.0,800.0,510400.0
23780.jpg,905.0,710.0,642550.0
23794.jpg,956.0,1546.0,1477976.0
23796.jpg,1249.0,1200.0,1498800.0
23797.jpg,900.0,1393.0,1253700.0
23798.jpg,984.0,1166.0,1147344.0
23799.jpg,806.0,1098.0,884988.0
23800.jpg,740.0,1000.0,740000.0
23801.jpg,750.0,1000.0,750000.0
23802.jpg,1000.0,1070.0,1070000.0
23803.jpg,1000.0,1069.0,1069000.0
23804.jpg,1000.0,1130.0,1130000.0
23805.jpg,1000.0,1065.0,1065000.0
23806.jpg,1024.0,1098.0,1124352.0
23807.jpg,1024.0,1105.0,1131520.0
23808.jpg,700.0,882.0,617400.0
23809.jpg,2200.0,551.0,1212200.0
23810.jpg,920.0,1099.0,1011080.0
23811.jpg,868.0,1001.0,868868.0
23812.jpg,546.0,900.0,491400.0
23813.jpg,691.0,850.0,587350.0
23814.jpg,800.0,1380.0,1104000.0
23817.jpg,935.0,1600.0,1496000.0
23818.jpg,671.0,850.0,570350.0
23819.jpg,561.0,940.0,527340.0
23820.jpg,668.0,1100.0,734800.0
23829.jpg,668.0,1100.0,734800.0
23830.jpg,675.0,1100.0,742500.0
23831.jpg,700.0,1160.0,812000.0
23832.jpg,700.0,1179.0,825300.0
23834.jpg,800.0,978.0,782400.0
23835.jpg,880.0,1255.0,1104400.0
23837.jpg,1000.0,1253.0,1253000.0
23838.jpg,835.0,1100.0,918500.0
23839.jpg,652.0,811.0,528772.0
23840.jpg,1200.0,623.0,747600.0
23845.jpg,602.0,800.0,481600.0
23846.jpg,1150.0,762.0,876300.0
23847.jpg,1000.0,641.0,641000.0
23848.jpg,718.0,930.0,667740.0
23849.jpg,730.0,930.0,678900.0
23850.jpg,680.0,980.0,666400.0
23851.jpg,404.0,459.0,185436.0
23852.jpg,800.0,1138.0,910400.0
23853.jpg,779.0,1241.0,966739.0
23854.jpg,682.0,950.0,647900.0
23855.jpg,810.0,1244.0,1007640.0
23856.jpg,850.0,948.0,805800.0
23857.jpg,720.0,1040.0,748800.0
23858.jpg,713.0,1050.0,748650.0
23859.jpg,918.0,900.0,826200.0
23860.jpg,633.0,916.0,579828.0
23861.jpg,1041.0,900.0,936900.0
23862.jpg,703.0,1050.0,738150.0
23863.jpg,748.0,1003.0,750244.0
23864.jpg,619.0,911.0,563909.0
23865.jpg,715.0,1055.0,754325.0
23866.jpg,1600.0,836.0,1337600.0
23867.jpg,1300.0,654.0,850200.0
23868.jpg,437.0,1089.0,475893.0
23869.jpg,736.0,1050.0,772800.0
23870.jpg,1033.0,1065.0,1100145.0
23871.jpg,950.0,1089.0,1034550.0
23872.jpg,900.0,1334.0,1200600.0
23873.jpg,460.0,632.0,290720.0
23874.jpg,900.0,1321.0,1188900.0
23875.jpg,900.0,1205.0,1084500.0
23876.jpg,1100.0,910.0,1001000.0
23877.jpg,700.0,1700.0,1190000.0
23878.jpg,800.0,1293.0,1034400.0
23879.jpg,700.0,1698.0,1188600.0
23880.jpg,561.0,1335.0,748935.0
23881.jpg,700.0,1144.0,800800.0
23882.jpg,700.0,1161.0,812700.0
23883.jpg,820.0,1047.0,858540.0
23884.jpg,687.0,940.0,645780.0
23885.jpg,697.0,970.0,676090.0
23886.jpg,654.0,1007.0,658578.0
23887.jpg,1173.0,711.0,834003.0
23888.jpg,646.0,1030.0,665380.0
23889.jpg,700.0,1696.0,1187200.0
23890.jpg,900.0,1195.0,1075500.0
23891.jpg,700.0,1755.0,1228500.0
23892.jpg,1181.0,800.0,944800.0
23893.jpg,700.0,1706.0,1194200.0
23894.jpg,800.0,1065.0,852000.0
23895.jpg,687.0,1595.0,1095765.0
23896.jpg,700.0,1595.0,1116500.0
23897.jpg,633.0,910.0,576030.0
23898.jpg,950.0,1133.0,1076350.0
23899.jpg,900.0,1265.0,1138500.0
23900.jpg,783.0,1099.0,860517.0
23901.jpg,801.0,1097.0,878697.0
23902.jpg,900.0,1211.0,1089900.0
23903.jpg,739.0,1100.0,812900.0
23904.jpg,1337.0,900.0,1203300.0
23906.jpg,851.0,1200.0,1021200.0
23907.jpg,498.0,844.0,420312.0
23908.jpg,715.0,887.0,634205.0
23909.jpg,714.0,1400.0,999600.0
23910.jpg,1000.0,1084.0,1084000.0
23914.jpg,800.0,1543.0,1234400.0
23915.jpg,689.0,1200.0,826800.0
23916.jpg,668.0,1350.0,901800.0
